#      n     comparações             tempo(s)
      32              33      0.000946
      64              65      0.000999
     128             129      0.001233
     256             257      0.001511
     512             513      0.002411
    1024            1025      0.004073
    2048            2049      0.006999
    4096            4097      0.012641
    8192            8193      0.024806
