#      n     comparações             tempo(s)
      32              33      0.000959
      64              65      0.001051
     128             129      0.001267
     256             257      0.001669
     512             513      0.002349
    1024            1025      0.003928
    2048            2049      0.006814
    4096            4097      0.012612
    8192            8193      0.024086
