#      n     comparações             tempo(s)
      32             496      0.000574
      64            2016      0.002152
     128            8128      0.009420
     256           32640      0.033514
     512          130816      0.163590
    1024          523776      0.554991
    2048         2096128      2.162600
    4096         8386560      8.656440
    8192        33550336     35.559200
