#      n     comparações             tempo(s)
      32             496      0.001290
      64            2016      0.004885
     128            8128      0.021722
     256           32640      0.085184
     512          130816      0.317179
    1024          523776      1.226130
    2048         2096128      5.382750
    4096         8386560     22.192800
    8192        33550336     84.292500
