#      n     comparações             tempo(s)
      32             496      0.000615
      64            2016      0.002372
     128            8128      0.009233
     256           32640      0.038195
     512          130816      0.139211
    1024          523776      0.576390
    2048         2096128      2.462000
    4096         8386560      9.317330
    8192        33550336     37.718900
