#      n     comparações             tempo(s)
      32             496      0.000679
      64            2016      0.002268
     128            8128      0.009045
     256           32640      0.034093
     512          130816      0.141664
    1024          523776      0.531386
    2048         2096128      2.157350
    4096         8386560      8.908460
    8192        33550336     35.002700
