#      n     comparações             tempo(s)
      32             496      0.000655
      64            2016      0.002451
     128            8128      0.009061
     256           32640      0.036720
     512          130816      0.140110
    1024          523776      0.625800
    2048         2096128      2.254600
    4096         8386560      8.999930
    8192        33550336     35.220200
