#      n     comparações             tempo(s)
      32             496      0.000672
      64            2016      0.002618
     128            8128      0.010014
     256           32640      0.037622
     512          130816      0.150541
    1024          523776      0.604606
    2048         2096128      2.596550
    4096         8386560      9.657080
    8192        33550336     34.009200
