#      n     comparações             tempo(s)
      32             496      0.000576
      64            2016      0.002319
     128            8128      0.008653
     256           32640      0.033483
     512          130816      0.131007
    1024          523776      0.541596
    2048         2096128      2.069160
    4096         8386560      8.934160
    8192        33550336     34.025600
