#      n     comparações             tempo(s)
      32             496      0.000719
      64            2016      0.002510
     128            8128      0.008998
     256           32640      0.038053
     512          130816      0.136999
    1024          523776      0.613878
    2048         2096128      2.546130
    4096         8386560      9.400370
    8192        33550336     33.744400
