#      n     comparações             tempo(s)
      32             496      0.000613
      64            2016      0.002308
     128            8128      0.008188
     256           32640      0.033693
     512          130816      0.129137
    1024          523776      0.579641
    2048         2096128      1.999810
    4096         8386560      9.121400
    8192        33550336     32.989500
