#      n     comparações             tempo(s)
      32               7      0.001576
      64               7      0.002985
     128               7      0.005884
     256               7      0.011169
     512               7      0.022276
    1024               7      0.043654
    2048               7      0.084924
    4096               7      0.170405
    8192               7      0.352600
