#      n     comparações             tempo(s)
      32               7      0.001529
      64               7      0.003056
     128               7      0.005462
     256               7      0.011047
     512               7      0.022181
    1024               7      0.044950
    2048               7      0.087427
    4096               7      0.168300
    8192               7      0.343764
