#      n     comparações             tempo(s)
      32               7      0.001515
      64               7      0.003014
     128               7      0.005460
     256               7      0.011347
     512               7      0.022346
    1024               7      0.043654
    2048               7      0.088364
    4096               7      0.173760
    8192               7      0.364793
