#      n     comparações             tempo(s)
      32             524      0.000919
      64            2073      0.003547
     128            8208      0.013749
     256           32731      0.057140
     512          130747      0.213553
    1024          522102      0.972133
    2048         2088710      3.766950
    4096         8351700     14.581000
    8192        33395428     56.434800
