#      n     comparações             tempo(s)
      32              41      0.000460
      64              87      0.000899
     128             165      0.002290
     256             343      0.004409
     512             691      0.010402
    1024            1367      0.022453
    2048            2735      0.048965
    4096            4825      0.102515
    8192           12433      0.236374
