#      n     comparações             tempo(s)
      32              41      0.000451
      64              83      0.001014
     128             169      0.002203
     256             341      0.004529
     512             691      0.010736
    1024            1387      0.022258
    2048            2725      0.048822
    4096            4773      0.096224
    8192           12435      0.236025
