#      n     comparações             tempo(s)
      32              41      0.000448
      64              89      0.000929
     128             171      0.002126
     256             331      0.004763
     512             689      0.010562
    1024            1367      0.023329
    2048            2697      0.047045
    4096            4859      0.094538
    8192           12435      0.232884
