#      n     comparações             tempo(s)
      32              45      0.000498
      64              87      0.001026
     128             165      0.002288
     256             341      0.004596
     512             687      0.010886
    1024            1339      0.025004
    2048            2713      0.050401
    4096            4825      0.095543
    8192           12433      0.237404
