#      n     comparações             tempo(s)
      32               1      0.000420
      64               1      0.000863
     128               1      0.001523
     256               1      0.003084
     512               1      0.006400
    1024               1      0.012465
    2048               1      0.024938
    4096               1      0.050542
    8192               1      0.109208
